tok	original_global_distance	global_distance_qst	global_times_distance_qst	local_distance_qst	local_times_distance_qst	year_1	year_2
kit	0.2073144394159317	0.4997908594205281	0.1036138618459735	0.558469884713643	0.0036779230617592046	2009	2010
consensus	0.2129004919528961	0.5346715987591446	0.11383184640906335	0.6614137734120135	0.0020291993738182196	2009	2010
iiib	0.3238113743066788	0.5953299021488656	0.19277459378068476	0.7625803959192957	0.009744994277092805	2009	2010
iii	0.1743346279859542	0.4664639255876628	0.08132081493619302	0.5590283169793201	0.001670518510333545	2009	2010
214	0.4101083952188492	0.55181660548463	0.2263046225304144	0.6807242817179123	0.0025246288829339227	2009	2010
true	0.2073090946674347	0.518981220107989	0.10758952688998785	0.6278169345298713	0.002262805415459539	2009	2010
relatively	0.2540371572971344	0.4747233932237885	0.12059738131702094	0.5194577870921119	0.0028417083725097553	2009	2010
inspired	0.3042791503667831	0.5719162319655833	0.1740221851434597	0.624692306343402	0.003006586706565063	2009	2010
variably	0.5659382298588753	0.5673678895357458	0.32109517908262586	0.8074553890364519	0.0677431323846095	2009	2010
compositions	0.2941367101669311	0.5898327005220398	0.17349145008042952	0.7821667283163513	0.006416142444480371	2009	2010
accepted	0.1770693445205688	0.523554988332025	0.09270553860442571	0.625814266593776	0.0015138262278790178	2009	2010
resorbing	0.4111026972532272	0.5232616924865322	0.2151142931505021	0.5821072329782313	0.009482460255516223	2009	2010
lesion	0.1708989411592483	0.5308377640474012	0.09071961180304376	0.634907103373673	0.0011438265994932833	2009	2010
luminescence	0.2904303532838821	0.5753668684673501	0.16710400287681343	0.7956945714093975	0.005004935992419067	2009	2010
alignment	0.1724509197473526	0.4976070303295374	0.08581279005307751	0.6503808978585954	0.0018755352691380317	2009	2010
arf	0.3836592119932174	0.6082665931220735	0.23336708179901372	0.8219606961253512	0.011888870265182752	2009	2010
pseudogene	0.3757970064878463	0.5868528138175497	0.2205375306816046	0.7338969014533862	0.005499270603756297	2009	2010
rectifier	0.295602923631668	0.49737577098888375	0.147025732047869	0.5759147131195722	0.004312971371440971	2009	2010
0301	0.5646656343340873	0.5283870741066232	0.29836202237434883	0.6756014942256835	0.03587468097341375	2009	2010
indoors	0.3734127414226532	0.5723600160723599	0.21372652268229372	0.8022697909778257	0.010105328469806168	2009	2010
secretagogue	0.5912366715073586	0.5705978247830121	0.3373583586940471	0.8182366628397204	0.053253725474382174	2009	2010
p14	0.4036321198940277	0.6115279173200754	0.24683230964228173	0.9142933828444453	0.029861700112849887	2009	2010
np	0.4344300502538681	0.576868085773076	0.2506088314922501	0.811599864375095	0.023393524305445744	2009	2010
microsomes	0.2355446100234985	0.5324169633583347	0.1254079460041342	0.6691503276039523	0.00421971365231154	2009	2010
terrorism	0.4671744990348816	0.5789092502342896	0.2704516389648632	0.8193369646394377	0.025991887908267234	2009	2010
cream	0.3163888674974441	0.6113633945609279	0.19342857203452507	0.7636900724372068	0.005532888603778843	2009	2010
seizure	0.1927143132686615	0.5577606403412522	0.1074884587716533	0.7352524274464688	0.0036182731738356676	2009	2010
retraction	0.3204518389701843	0.5901574284610795	0.18911703323226792	0.890507037790941	0.017303516343604695	2009	2010
domain	0.1583359503746032	0.451089874155463	0.0714237439287654	0.5825329264912852	0.0011385085684353009	2009	2010
participates	0.1700971812009811	0.5329151423534398	0.0906473635336397	0.5617779506824593	0.0005773306652606286	2009	2010
alternating	0.2653182697296142	0.5646553969122129	0.14981339290223686	0.7699093040553494	0.007044226539361467	2009	2010
met	0.2896795868873596	0.507232823692608	0.1469349948229836	0.6563971458469875	0.018402883490662197	2009	2010
disagreement	0.3154684519767761	0.5570248587330844	0.17572376989710853	0.7070028732312992	0.005519390424055053	2009	2010
pouch	0.3152687704563141	0.5755403259431965	0.1814498909081378	0.7222156890128492	0.0034955805232248487	2009	2010
generalist	0.4688339763879776	0.5670170674105565	0.2658368663939411	0.7565157003477462	0.012288808268021235	2009	2010
shape	0.1900239098072052	0.5287249007011353	0.10047037284365606	0.6281519149046604	0.0009759903129297265	2009	2010
715	0.7084143622219563	0.5710567187951582	0.40454478123783505	0.8910164523696226	0.09079355625672643	2009	2010
metallic	0.2508948600292205	0.5840672880498465	0.14653948048291265	0.7794870888976297	0.002275663673807238	2009	2010
internists	0.5262767815589905	0.5940822502305658	0.312651694632665	0.7803318886115677	0.01346107735593112	2009	2010
deregulation	0.212623746395111	0.531687036066405	0.11304928951815153	0.6026823144366407	0.0017566639532143112	2009	2010
thrice	0.4521600061655044	0.5617238695619425	0.2539890683244389	0.7822528041741198	0.015846502820408507	2009	2010
reconstructions	0.2327835035324096	0.5466623216530327	0.12725397048355397	0.7841463368773132	0.005154420052016184	2009	2010
movement	0.1596676194667816	0.5264826946174948	0.08406223854003193	0.5853694108005192	0.0007062732769411605	2009	2010
1.36	0.2808509832620621	0.5711260149571936	0.160401302867271	0.7014560502604281	0.001413496228197948	2009	2010
buffer	0.2456047856807708	0.5893063918871881	0.14473647007976118	0.7320688066885688	0.0028972817603186408	2009	2010
lactamases	0.2052575123310089	0.4861829776666559	0.09979270853354025	0.501792504204813	0.003624922778644438	2009	2010
fresh	0.2345559757947921	0.5429361649460778	0.12734892196320946	0.7023824232557584	0.00301463494474269	2009	2010
n=6	0.233980952501297	0.5856969082135063	0.13704192046086092	0.7505409978794174	0.0018414635465656892	2009	2010
divide	0.2174192088842391	0.5507136515289976	0.1197357264371852	0.6685913029187663	0.001988727660282047	2009	2010
invasively	0.1538258689641952	0.496750198204036	0.07641303089687203	0.5324100719156053	0.0024652144449263513	2009	2010
13.7	0.2896957284212112	0.5461558975997254	0.1582190305866929	0.6770797132351196	0.001025724421639567	2009	2010
6.3	0.2894813001155853	0.593136342689307	0.17170187962750394	0.7949809107841048	0.001996575699139583	2009	2010
nonsteroidal	0.2694955259561539	0.5192977904552847	0.13994843116661554	0.6718080559308939	0.006394886461967033	2009	2010
dissect	0.1521801877021789	0.5124945826668387	0.07799152178658934	0.5745353505053779	0.0004879104248659038	2009	2010
randomization	0.2382850271463394	0.5602520128114382	0.13349966608156486	0.7458714469002979	0.005496059738664756	2009	2010
organism	0.1469858193397522	0.5468657511909961	0.08038151050765763	0.6329034616149132	0.0008557271261766937	2009	2010
authentic	0.5342436444759369	0.6000073034377946	0.3205500885007867	0.8381529795355857	0.0633835160999936	2009	2010
contiguous	0.3450650805234909	0.5560725598336247	0.1918812226358934	0.7368177451593837	0.008551325418456284	2009	2010
utilization	0.2163540869951248	0.5566533435610318	0.12043422591893056	0.713799913010231	0.003340071304132824	2009	2010
macular	0.2154889971017837	0.5297618857038807	0.11415785745307902	0.6837131852382667	0.0040741005635577055	2009	2010
illustration	0.2636233025789261	0.5679523437210562	0.14972547255918622	0.7339383938232128	0.006668934575877834	2009	2010
discharged	0.1404749596118926	0.5257596005707567	0.07385605865574182	0.5943636277097295	0.0010165191211948285	2009	2010
propose	0.0692463028430938	0.5032461897215226	0.03484793805808959	0.5010519718875737	6.685584451358142e-05	2009	2010
glioma	0.2170639729499816	0.5621052884649936	0.12201280713040698	0.7222266500889527	0.002459707339738082	2009	2010
guarded	0.8773164478689432	0.6130993478976254	0.5378821420883102	0.9225581372514495	0.5519871094321173	2009	2010
bright	0.2837540227174759	0.5393780810424905	0.1530507002614394	0.5926303298449606	0.0031873390822364824	2009	2010
immobile	0.6791097015142441	0.5961536945660632	0.404853757573373	0.8818392784752794	0.1493693437190598	2009	2010
normalized	0.2508813440799713	0.5458920998271873	0.13695414372728262	0.6478591979993523	0.003819527003570495	2009	2010
chemoradiation	0.2271291601657867	0.5652843813809031	0.12839256679788077	0.6405143698547925	0.0013610104195468245	2009	2010
adherence	0.1652765971422195	0.5119536476303823	0.0846139567748965	0.624704451565653	0.0017743645637293606	2009	2010
archaea	0.2221397322416305	0.5132462916047659	0.1140123937910925	0.6593320031534883	0.0028161889592301028	2009	2010
see	0.2181322014331817	0.5412762860580471	0.11806978786141842	0.574301758453442	0.0010365939683295044	2009	2010
utilisation	0.4567498424649238	0.5700613514322377	0.2603754324620161	0.7117814371949477	0.009342460160651454	2009	2010
arthritogenic	0.5842960870265961	0.5470626262511689	0.31964655187705115	0.8414576640292307	0.06932756823015238	2009	2010
microvessel	0.2420006614923477	0.5060940358035934	0.12247509144180149	0.6329891436309026	0.005416561775196827	2009	2010
histopathologically	0.2660953706502914	0.5451207378618846	0.14505410479051853	0.61434520769439	0.001615767147618222	2009	2010
work	0.135763435959816	0.46798540221138873	0.0635353061832546	0.5296781162764702	0.0008786803870251412	2009	2010
gfp-	0.3293687802553177	0.5861361732641142	0.19305495645152082	0.7848648908180503	0.008299861115326773	2009	2010
outline	0.1924068433046341	0.5715583501088538	0.10997173790884943	0.6483821360378863	0.001143150195319882	2009	2010
hematologic	0.2753207778930664	0.5599064953619147	0.15415389185042294	0.7629643921944761	0.00603655639925132	2009	2010
biotin	0.2207678401470184	0.5655989581425673	0.12486606037853845	0.7214313155457179	0.0025812000253169617	2009	2010
isogenic	0.2400585979223251	0.53633461231099	0.12875173504859005	0.75287489540722	0.006164445648393899	2009	2010
unrelated	0.2243814915418625	0.5705151792383375	0.1280130468647712	0.7111241458304314	0.0034381034349812837	2009	2010
41	0.2674118059873581	0.5616304005394052	0.15018659970564563	0.6172072578208183	0.0006345748498678359	2009	2010
estrogenic	0.2300223052501678	0.5530428643315033	0.1272121945556882	0.6384092651119431	0.0023713800116993713	2009	2010
moderate	0.2070188283920288	0.4626912759972313	0.09578580586415966	0.5612222688079043	0.0029971234949105075	2009	2010
strengths	0.2726738780736923	0.5260470837509753	0.14343929837573485	0.7508791532560511	0.007124476774385702	2009	2010
destined	0.4089374685287475	0.5900180124159812	0.24128047238375447	0.8948460008173601	0.052902983551267824	2009	2010
locations	0.1474883502721786	0.553950926502639	0.08170130828161909	0.6825412610411726	0.0010858702322103701	2009	2010
seven	0.1640908235311508	0.5099055820931043	0.0836708268887883	0.5956245218011357	0.0005913168525800566	2009	2010
rafts	0.2710685837268829	0.5023358996961401	0.13616748088580222	0.6075126570418751	0.004885138769508191	2009	2010
trauma	0.2039061945676803	0.5321424390844569	0.10850713972167524	0.6532060551207445	0.0019562317539180657	2009	2010
police	0.2613345801830292	0.6002384817828054	0.15686307164640825	0.7370715541977036	0.003817926579003934	2009	2010
6q	0.4227222770452499	0.5827745875075176	0.2463518006352841	0.7579241469643849	0.009076007867250472	2009	2010
20.9	0.3052739262580871	0.5739350454987032	0.17520740475650298	0.7420069428498444	0.0015710928984411978	2009	2010
developments	0.1421308255195617	0.5127704774786426	0.07288049126609929	0.6309983374713652	0.0014167018453013502	2009	2010
valve	0.2282537448406219	0.5501499976424511	0.12557379718594877	0.7000346426698372	0.004058108703299521	2009	2010
passaged	0.4107417982816696	0.5700993973379087	0.23416365166186873	0.7077206527500576	0.009857028870778642	2009	2010
meg	0.2229436647891998	0.5605937814952656	0.12498083210459042	0.6444485200512128	0.0019928237397463465	2009	2010
masses	0.1994119209051132	0.5563148506290944	0.11093581299198883	0.6209501804320485	0.0009465498781772336	2009	2010
disorders	0.1394315403699874	0.5301511882905827	0.07391979681233517	0.6541357492115621	0.0009054534412969399	2009	2010
stranded	0.1794567239284515	0.45566466290304586	0.08177208761454281	0.5431210752310341	0.0028165387435761568	2009	2010
tethers	0.477626496553421	0.6055403679759044	0.28922212447800055	0.8429247970058341	0.019833085340988495	2009	2010
kaposi's_sarcoma	0.2014636647701263	0.5112897552219847	0.10300630784644187	0.6367427126997494	0.0023111049090948628	2009	2010
consulting	0.4197403913736343	0.5822322092680455	0.24438637538850516	0.7955947935096841	0.010295749436796073	2009	2010
benzene	0.1770869767665863	0.4890539272916172	0.0866050814598984	0.5390083224099482	0.0017398596459742082	2009	2010
lt	0.5162074759602546	0.6280703639834448	0.3242146173173325	0.9306145169545039	0.0873100185083322	2009	2010
shielding	0.331460188627243	0.5789098113899223	0.1918855552814653	0.8192894256433911	0.009838517235963982	2009	2010
cultural	0.1550378423929214	0.4940854349787878	0.07660193979687932	0.6576055159198335	0.0012442812508306924	2009	2010
2.00	0.3557873004674911	0.5566092478330188	0.19803450170175046	0.6507576907259426	0.0015943505550818908	2009	2010
heads	0.37060251891613	0.5764152530193122	0.2136209447106355	0.7961686704845478	0.011667265295036653	2009	2010
extravascular	0.3911559855937958	0.5660107587105823	0.22139849618012994	0.8337506426222003	0.02626556073774073	2009	2010
continental	0.3152229332923889	0.5715922783319467	0.18017899462307582	0.8727133701954992	0.006872666895064774	2009	2010
daunorubicin	0.36896180331707	0.5575784778185627	0.20572516066672383	0.7321621528142619	0.002993109472181334	2009	2010
plus	0.2225170302391052	0.4952809749938577	0.11020845168956175	0.6510824457547518	0.003206277616964746	2009	2010
crossing	0.3252672028541565	0.5866574730368547	0.19082043528818546	0.824837640310186	0.019519044477530733	2009	2010
batch	0.2325193589925765	0.5561183109129881	0.12930827317752236	0.8093347112253445	0.005384549273648351	2009	2010
chronically	0.2860387575626373	0.5377082214514333	0.15380539159518342	0.7313210849270727	0.010581237259780454	2009	2010
decayed	0.5382420098781586	0.5636550011230217	0.303382800682331	0.8390856085322294	0.11368063491270942	2009	2010
dexterity	0.6193217408657073	0.5599393631075084	0.3467826211389775	0.8364996212305034	0.05891409978407393	2009	2010
occluded	0.3480004823207855	0.6168464710738085	0.21466286945155982	0.849252135933229	0.010880221945432367	2009	2010
1.3	0.2926284784078598	0.5426090444104422	0.15878285903617054	0.5972616795554203	0.0019426575125585652	2009	2010
callus	0.3287454980611801	0.5542617178724947	0.18221104449823855	0.7142001676416088	0.004892330337182544	2009	2010
laparoscopically	0.3651645189523697	0.585355638272904	0.21375111006598232	0.7439743793876452	0.0038707193298849808	2009	2010
painting	0.7481878077983857	0.6535700754062679	0.4889931619608412	0.95890574279903	0.3849323875764479	2009	2010
mixtures	0.2110625433921814	0.5545407137964067	0.11704277346838532	0.8487247585247112	0.004456351635509874	2009	2010
coping	0.1874393963813782	0.5296347371819358	0.09927441543999192	0.6730429144188445	0.001195899662256596	2009	2010
perpendicular	0.2008904552459716	0.536179796794852	0.10771340347181035	0.6618375758761228	0.002475201611517074	2009	2010
bi	0.4843510627746582	0.5684491125081571	0.27532893177663714	0.8087045342883747	0.07563350801001129	2009	2010
immobilization	0.2727643680572509	0.5813468530266271	0.15857070698787948	0.7605210627463064	0.003226670676446314	2009	2010
102	0.3538764482736588	0.580630556413047	0.20547147906260732	0.6702309690066598	0.0016923243920088616	2009	2010
collaborate	0.3796626716852188	0.5539653802133615	0.21031997627292287	0.7842334322148534	0.010742414373538138	2009	2010
approximated	0.2779638397693634	0.562329387434128	0.15630723574634423	0.7245203808884016	0.004986390210235363	2009	2010
forced	0.2777930569648743	0.5123911867496485	0.1423387141290446	0.6680901871762466	0.009922347552721394	2009	2010
ultrastructurally	0.5838480404019356	0.6026797857564362	0.35187341190375365	0.7709445848004098	0.024244005490446183	2009	2010
