Unnamed: 0	disease	gene	class	dummy_score
5876	MESH:D017202	7538	1	1
5877	MESH:D017202	7804	1	0
5878	MESH:D017202	7846	1	0
5879	MESH:D017202	7879	1	0
5880	MESH:D017202	7941	1	1
5881	MESH:D017202	8204	1	0
5882	MESH:D017202	8315	1	1
5883	MESH:D017202	8525	1	0
5884	MESH:D017202	8553	1	1
5885	MESH:D017202	8613	1	0
5886	MESH:D017202	8651	1	1
5887	MESH:D017202	8654	1	0
5888	MESH:D017202	8678	1	1
5889	MESH:D017202	8701	1	1
5890	MESH:D017202	8764	1	0
5891	MESH:D017202	8773	1	1
5892	MESH:D017202	8842	1	0
5893	MESH:D017202	8882	1	1
5894	MESH:D017202	9021	1	1
5895	MESH:D017202	9255	1	1
5896	MESH:D017202	9314	1	1
5897	MESH:D017202	9370	1	0
5898	MESH:D017202	9451	1	1
5899	MESH:D017202	9510	1	1
5900	MESH:D017202	9518	1	1
5901	MESH:D017202	9588	1	1
5902	MESH:D017202	9637	1	0
5903	MESH:D017202	9734	1	0
5904	MESH:D017202	9992	1	0
5905	MESH:D017202	10019	1	1
5906	MESH:D017202	10059	1	0
5907	MESH:D017202	10266	1	0
5908	MESH:D017202	10462	1	0
5909	MESH:D017202	10611	1	0
5910	MESH:D017202	10628	1	1
5911	MESH:D017202	10743	1	0
5912	MESH:D017202	10891	1	1
5913	MESH:D017202	10911	1	0
5914	MESH:D017202	10928	1	1
5915	MESH:D017202	10959	1	1
5916	MESH:D017202	10965	1	0
5917	MESH:D017202	11173	1	1
5918	MESH:D017202	11238	1	1
5919	MESH:D017202	22796	1	1
5920	MESH:D017202	22808	1	0
5921	MESH:D017202	22919	1	0
5922	MESH:D017202	23038	1	1
5923	MESH:D017202	23228	1	0
5924	MESH:D017202	23236	1	1
5925	MESH:D017202	23293	1	0
5926	MESH:D017202	23294	1	1
5927	MESH:D017202	23410	1	0
5928	MESH:D017202	23411	1	0
5929	MESH:D017202	23491	1	0
5930	MESH:D017202	23583	1	1
5931	MESH:D017202	25830	1	1
5932	MESH:D017202	25902	1	0
5933	MESH:D017202	27020	1	0
5934	MESH:D017202	27101	1	1
5935	MESH:D017202	28984	1	0
5936	MESH:D017202	51330	1	0
5937	MESH:D017202	51530	1	0
5938	MESH:D017202	51804	1	1
5939	MESH:D017202	53345	1	1
5940	MESH:D017202	54738	1	0
5941	MESH:D017202	54805	1	1
5942	MESH:D017202	55219	1	1
5943	MESH:D017202	55351	1	1
5944	MESH:D017202	55759	1	1
5945	MESH:D017202	55973	1	1
5946	MESH:D017202	56729	1	1
5947	MESH:D017202	56897	1	0
5948	MESH:D017202	57608	1	1
5949	MESH:D017202	59272	1	1
5950	MESH:D017202	64240	1	0
5951	MESH:D017202	64333	1	0
5952	MESH:D017202	64805	1	1
5953	MESH:D017202	65264	1	1
5954	MESH:D017202	79001	1	1
5955	MESH:D017202	79660	1	1
5956	MESH:D017202	79781	1	0
5957	MESH:D017202	79924	1	1
5958	MESH:D017202	80310	1	1
5959	MESH:D017202	80312	1	0
5960	MESH:D017202	81631	1	0
5961	MESH:D017202	81876	1	0
5962	MESH:D017202	83939	1	1
5963	MESH:D017202	83992	1	0
5964	MESH:D017202	84439	1	1
5965	MESH:D017202	91543	1	1
5966	MESH:D017202	116519	1	1
5967	MESH:D017202	117579	1	0
5968	MESH:D017202	124220	1	1
5969	MESH:D017202	153090	1	1
5970	MESH:D017202	162681	1	1
5971	MESH:D017202	171389	1	1
5972	MESH:D017202	201475	1	0
5973	MESH:D017202	221458	1	1
5974	MESH:D017202	221692	1	1
5975	MESH:D017202	255738	1	1
5976	MESH:D017202	257202	1	0
5977	MESH:D017202	259307	1	0
5978	MESH:D017202	375056	1	1
5979	MESH:D017202	376497	1	1
5980	MESH:D009765	32	1	0
5981	MESH:D009765	34	1	0
5982	MESH:D009765	47	1	1
5983	MESH:D009765	54	1	0
5984	MESH:D009765	125	1	0
5985	MESH:D009765	142	1	0
5986	MESH:D009765	153	1	1
5987	MESH:D009765	154	1	1
5988	MESH:D009765	155	1	1
5989	MESH:D009765	181	1	0
5990	MESH:D009765	183	1	1
5991	MESH:D009765	207	1	1
5992	MESH:D009765	208	1	0
5993	MESH:D009765	213	1	0
5994	MESH:D009765	239	1	1
5995	MESH:D009765	335	1	1
5996	MESH:D009765	338	1	1
5997	MESH:D009765	339	1	0
5998	MESH:D009765	345	1	1
5999	MESH:D009765	348	1	1
6000	MESH:D009765	364	1	1
6001	MESH:D009765	367	1	1
6002	MESH:D009765	387	1	0
6003	MESH:D009765	412	1	0
6004	MESH:D009765	572	1	1
6005	MESH:D009765	582	1	1
6006	MESH:D009765	583	1	1
6007	MESH:D009765	585	1	1
6008	MESH:D009765	590	1	0
6009	MESH:D009765	596	1	0
6010	MESH:D009765	627	1	1
6011	MESH:D009765	680	1	0
6012	MESH:D009765	718	1	0
6013	MESH:D009765	728	1	0
6014	MESH:D009765	761	1	1
6015	MESH:D009765	834	1	0
6016	MESH:D009765	857	1	0
6017	MESH:D009765	858	1	1
6018	MESH:D009765	885	1	0
6019	MESH:D009765	886	1	1
6020	MESH:D009765	948	1	0
6021	MESH:D009765	949	1	1
6022	MESH:D009765	950	1	1
6023	MESH:D009765	958	1	0
6024	MESH:D009765	1029	1	1
6025	MESH:D009765	1066	1	1
6026	MESH:D009765	1071	1	1
6027	MESH:D009765	1075	1	0
6028	MESH:D009765	1149	1	0
6029	MESH:D009765	1268	1	0
6030	MESH:D009765	1312	1	1
6031	MESH:D009765	1350	1	1
6032	MESH:D009765	1361	1	1
6033	MESH:D009765	1363	1	1
6034	MESH:D009765	1373	1	1
6035	MESH:D009765	1374	1	1
6036	MESH:D009765	1392	1	0
6037	MESH:D009765	1393	1	0
6038	MESH:D009765	1401	1	0
6039	MESH:D009765	1431	1	1
6040	MESH:D009765	1471	1	0
6041	MESH:D009765	1489	1	1
6042	MESH:D009765	1520	1	1
6043	MESH:D009765	1528	1	0
6044	MESH:D009765	1571	1	1
6045	MESH:D009765	1588	1	1
6046	MESH:D009765	1634	1	1
6047	MESH:D009765	1636	1	0
6048	MESH:D009765	1672	1	1
6049	MESH:D009765	1675	1	1
6050	MESH:D009765	1728	1	1
6051	MESH:D009765	1803	1	0
6052	MESH:D009765	1806	1	0
6053	MESH:D009765	1812	1	1
6054	MESH:D009765	1813	1	0
6055	MESH:D009765	1815	1	0
6056	MESH:D009765	1892	1	1
6057	MESH:D009765	1947	1	0
6058	MESH:D009765	2099	1	1
6059	MESH:D009765	2100	1	1
6060	MESH:D009765	2110	1	0
6061	MESH:D009765	2117	1	1
6062	MESH:D009765	2147	1	1
6063	MESH:D009765	2166	1	1
6064	MESH:D009765	2167	1	1
6065	MESH:D009765	2169	1	0
6066	MESH:D009765	2180	1	0
6067	MESH:D009765	2194	1	0
6068	MESH:D009765	2308	1	0
6069	MESH:D009765	2309	1	1
6070	MESH:D009765	2475	1	1
6071	MESH:D009765	2512	1	1
6072	MESH:D009765	2539	1	0
6073	MESH:D009765	2559	1	1
6074	MESH:D009765	2641	1	0
6075	MESH:D009765	2645	1	1
6076	MESH:D009765	2660	1	0
6077	MESH:D009765	2673	1	0
6078	MESH:D009765	2678	1	1
6079	MESH:D009765	2688	1	1
6080	MESH:D009765	2691	1	1
6081	MESH:D009765	2693	1	1
6082	MESH:D009765	2695	1	1
6083	MESH:D009765	2702	1	1
6084	MESH:D009765	2740	1	0
6085	MESH:D009765	2745	1	1
6086	MESH:D009765	2752	1	0
6087	MESH:D009765	2778	1	0
6088	MESH:D009765	2784	1	0
6089	MESH:D009765	2805	1	0
6090	MESH:D009765	2806	1	1
6091	MESH:D009765	2834	1	0
6092	MESH:D009765	2835	1	0
6093	MESH:D009765	2847	1	1
6094	MESH:D009765	2867	1	0
6095	MESH:D009765	2875	1	0
6096	MESH:D009765	2876	1	1
6097	MESH:D009765	2878	1	0
6098	MESH:D009765	2908	1	0
6099	MESH:D009765	3033	1	1
6100	MESH:D009765	3060	1	0
6101	MESH:D009765	3098	1	1
6102	MESH:D009765	3099	1	0
6103	MESH:D009765	3148	1	1
6104	MESH:D009765	3157	1	0
6105	MESH:D009765	3162	1	1
6106	MESH:D009765	3215	1	0
6107	MESH:D009765	3240	1	1
6108	MESH:D009765	3290	1	1
6109	MESH:D009765	3291	1	0
6110	MESH:D009765	3351	1	1
6111	MESH:D009765	3356	1	1
6112	MESH:D009765	3358	1	1
6113	MESH:D009765	3375	1	1
6114	MESH:D009765	3383	1	0
6115	MESH:D009765	3458	1	0
6116	MESH:D009765	3479	1	1
6117	MESH:D009765	3481	1	0
6118	MESH:D009765	3484	1	1
6119	MESH:D009765	3485	1	1
6120	MESH:D009765	3486	1	1
6121	MESH:D009765	3553	1	1
6122	MESH:D009765	3569	1	1
6123	MESH:D009765	3586	1	0
6124	MESH:D009765	3600	1	0
6125	MESH:D009765	3606	1	0
6126	MESH:D009765	3630	1	1
6127	MESH:D009765	3667	1	0
6128	MESH:D009765	3778	1	0
6129	MESH:D009765	3929	1	1
6130	MESH:D009765	3934	1	1
6131	MESH:D009765	3952	1	1
6132	MESH:D009765	3953	1	1
6133	MESH:D009765	3990	1	1
6134	MESH:D009765	3991	1	1
6135	MESH:D009765	3992	1	0
6136	MESH:D009765	4018	1	0
6137	MESH:D009765	4023	1	0
6138	MESH:D009765	4094	1	0
6139	MESH:D009765	4159	1	0
6140	MESH:D009765	4160	1	1
6141	MESH:D009765	4199	1	1
6142	MESH:D009765	4318	1	0
6143	MESH:D009765	4329	1	1
6144	MESH:D009765	4519	1	1
6145	MESH:D009765	4524	1	0
6146	MESH:D009765	4594	1	0
6147	MESH:D009765	4609	1	0
6148	MESH:D009765	4654	1	1
6149	MESH:D009765	4656	1	0
6150	MESH:D009765	4688	1	1
6151	MESH:D009765	4808	1	1
6152	MESH:D009765	4828	1	1
6153	MESH:D009765	4842	1	0
6154	MESH:D009765	4846	1	1
6155	MESH:D009765	4852	1	1
6156	MESH:D009765	4864	1	1
6157	MESH:D009765	4879	1	1
6158	MESH:D009765	4886	1	1
6159	MESH:D009765	4887	1	1
6160	MESH:D009765	4889	1	1
6161	MESH:D009765	4915	1	0
6162	MESH:D009765	4982	1	1
6163	MESH:D009765	5009	1	1
6164	MESH:D009765	5019	1	1
6165	MESH:D009765	5054	1	0
6166	MESH:D009765	5105	1	0
6167	MESH:D009765	5122	1	1
6168	MESH:D009765	5167	1	0
6169	MESH:D009765	5168	1	0
6170	MESH:D009765	5176	1	1
6171	MESH:D009765	5209	1	0
6172	MESH:D009765	5290	1	0
6173	MESH:D009765	5291	1	0
6174	MESH:D009765	5293	1	1
6175	MESH:D009765	5294	1	0
6176	MESH:D009765	5295	1	1
6177	MESH:D009765	5340	1	1
6178	MESH:D009765	5346	1	1
6179	MESH:D009765	5367	1	1
6180	MESH:D009765	5406	1	0
6181	MESH:D009765	5443	1	0
6182	MESH:D009765	5444	1	0
6183	MESH:D009765	5445	1	1
6184	MESH:D009765	5465	1	0
6185	MESH:D009765	5467	1	1
6186	MESH:D009765	5468	1	1
6187	MESH:D009765	5539	1	0
6188	MESH:D009765	5577	1	1
6189	MESH:D009765	5579	1	1
6190	MESH:D009765	5580	1	0
6191	MESH:D009765	5583	1	1
6192	MESH:D009765	5592	1	0
6193	MESH:D009765	5599	1	0
6194	MESH:D009765	5617	1	0
6195	MESH:D009765	5629	1	0
6196	MESH:D009765	5697	1	1
6197	MESH:D009765	5743	1	0
6198	MESH:D009765	5770	1	1
6199	MESH:D009765	5792	1	0
6200	MESH:D009765	5919	1	1
6201	MESH:D009765	5950	1	0
6202	MESH:D009765	6198	1	1
6203	MESH:D009765	6248	1	1
6204	MESH:D009765	6303	1	1
6205	MESH:D009765	6319	1	1
6206	MESH:D009765	6347	1	1
6207	MESH:D009765	6352	1	0
6208	MESH:D009765	6382	1	1
6209	MESH:D009765	6439	1	1
6210	MESH:D009765	6462	1	0
6211	MESH:D009765	6492	1	1
6212	MESH:D009765	6517	1	1
6213	MESH:D009765	6532	1	0
6214	MESH:D009765	6550	1	0
6215	MESH:D009765	6580	1	1
6216	MESH:D009765	6648	1	0
6217	MESH:D009765	6715	1	1
6218	MESH:D009765	6720	1	0
6219	MESH:D009765	6721	1	0
6220	MESH:D009765	6774	1	1
6221	MESH:D009765	6775	1	1
6222	MESH:D009765	6794	1	1
6223	MESH:D009765	6822	1	1
6224	MESH:D009765	6934	1	0
6225	MESH:D009765	7018	1	0
6226	MESH:D009765	7021	1	1
6227	MESH:D009765	7037	1	1
6228	MESH:D009765	7040	1	1
6229	MESH:D009765	7099	1	0
6230	MESH:D009765	7124	1	1
6231	MESH:D009765	7133	1	1
6232	MESH:D009765	7275	1	1
6233	MESH:D009765	7297	1	0
6234	MESH:D009765	7350	1	0
6235	MESH:D009765	7351	1	0
6236	MESH:D009765	7352	1	0
6237	MESH:D009765	7385	1	0
6238	MESH:D009765	7436	1	1
6239	MESH:D009765	7442	1	0
6240	MESH:D009765	7840	1	0
6241	MESH:D009765	8165	1	0
6242	MESH:D009765	8195	1	1
6243	MESH:D009765	8431	1	0
6244	MESH:D009765	8522	1	0
6245	MESH:D009765	8639	1	1
6246	MESH:D009765	8644	1	0
6247	MESH:D009765	8648	1	0
6248	MESH:D009765	8651	1	1
6249	MESH:D009765	8660	1	0
6250	MESH:D009765	8694	1	0
6251	MESH:D009765	8801	1	1
6252	MESH:D009765	8803	1	1
6253	MESH:D009765	8856	1	0
6254	MESH:D009765	8862	1	0
6255	MESH:D009765	9021	1	1
6256	MESH:D009765	9149	1	1
6257	MESH:D009765	9194	1	0
6258	MESH:D009765	9369	1	0
6259	MESH:D009765	9370	1	1
6260	MESH:D009765	9575	1	0
6261	MESH:D009765	9607	1	1
6262	MESH:D009765	9672	1	1
6263	MESH:D009765	9927	1	0
6264	MESH:D009765	9970	1	1
6265	MESH:D009765	10135	1	1
6266	MESH:D009765	10562	1	1
6267	MESH:D009765	10743	1	1
6268	MESH:D009765	10806	1	0
6269	MESH:D009765	10840	1	0
6270	MESH:D009765	10874	1	0
6271	MESH:D009765	10891	1	0
6272	MESH:D009765	11067	1	1
6273	MESH:D009765	11132	1	0
6274	MESH:D009765	11254	1	1
6275	MESH:D009765	11255	1	1
6276	MESH:D009765	22796	1	0
6277	MESH:D009765	22852	1	0
6278	MESH:D009765	22954	1	0
6279	MESH:D009765	23017	1	1
6280	MESH:D009765	23175	1	0
6281	MESH:D009765	23216	1	1
6282	MESH:D009765	23410	1	0
6283	MESH:D009765	23411	1	0
6284	MESH:D009765	23788	1	0
6285	MESH:D009765	25970	1	0
6286	MESH:D009765	26291	1	1
6287	MESH:D009765	27241	1	1
6288	MESH:D009765	27344	1	1
6289	MESH:D009765	51052	1	1
6290	MESH:D009765	51057	1	0
6291	MESH:D009765	51083	1	1
6292	MESH:D009765	51094	1	1
6293	MESH:D009765	51129	1	1
6294	MESH:D009765	51141	1	0
6295	MESH:D009765	51181	1	1
6296	MESH:D009765	51548	1	1
6297	MESH:D009765	51738	1	1
6298	MESH:D009765	54205	1	0
6299	MESH:D009765	54585	1	0
6300	MESH:D009765	54903	1	0
6301	MESH:D009765	55212	1	0
6302	MESH:D009765	55600	1	0
6303	MESH:D009765	55690	1	0
6304	MESH:D009765	55818	1	0
6305	MESH:D009765	55869	1	0
6306	MESH:D009765	56259	1	0
6307	MESH:D009765	56603	1	0
6308	MESH:D009765	56623	1	0
6309	MESH:D009765	56729	1	0
6310	MESH:D009765	57048	1	1
6311	MESH:D009765	57104	1	1
6312	MESH:D009765	57678	1	0
6313	MESH:D009765	64756	1	0
6314	MESH:D009765	65985	1	1
6315	MESH:D009765	79047	1	0
6316	MESH:D009765	79068	1	1
6317	MESH:D009765	79140	1	1
6318	MESH:D009765	79602	1	1
6319	MESH:D009765	79661	1	0
6320	MESH:D009765	79738	1	1
6321	MESH:D009765	79809	1	0
6322	MESH:D009765	80339	1	1
6323	MESH:D009765	83854	1	0
6324	MESH:D009765	84100	1	0
6325	MESH:D009765	84649	1	1
6326	MESH:D009765	84984	1	0
6327	MESH:D009765	85569	1	0
6328	MESH:D009765	89866	1	1
6329	MESH:D009765	91147	1	1
6330	MESH:D009765	112609	1	0
6331	MESH:D009765	114294	1	1
6332	MESH:D009765	116519	1	0
6333	MESH:D009765	123016	1	0
6334	MESH:D009765	127018	1	0
6335	MESH:D009765	129787	1	1
6336	MESH:D009765	129880	1	0
6337	MESH:D009765	132789	1	1
6338	MESH:D009765	133522	1	1
6339	MESH:D009765	145264	1	1
6340	MESH:D009765	151742	1	1
6341	MESH:D009765	157680	1	1
6342	MESH:D009765	166379	1	1
6343	MESH:D009765	252995	1	1
6344	MESH:D009765	257194	1	1
6345	MESH:D009765	338557	1	0
6346	MESH:D009765	374654	1	1
6347	MESH:D009765	376497	1	0
6348	MESH:D009765	388372	1	1
6349	MESH:D009765	594857	1	0
6350	MESH:D009765	619373	1	1
6351	MESH:D009765	723961	1	0
6352	MESH:D009765	729238	1	0
6353	MESH:D002446	864	1	0
6354	MESH:D002446	920	1	0
6355	MESH:D002446	925	1	1
6356	MESH:D002446	941	1	1
6357	MESH:D002446	973	1	1
6358	MESH:D002446	1232	1	1
6359	MESH:D002446	1233	1	1
6360	MESH:D002446	1493	1	0
6361	MESH:D002446	1861	1	0
6362	MESH:D002446	2113	1	0
6363	MESH:D002446	2212	1	0
6364	MESH:D002446	3115	1	1
6365	MESH:D002446	3117	1	0
6366	MESH:D002446	3119	1	1
6367	MESH:D002446	3123	1	1
6368	MESH:D002446	3586	1	0
6369	MESH:D002446	3592	1	1
6370	MESH:D002446	3600	1	1
6371	MESH:D002446	3605	1	0
6372	MESH:D002446	3938	1	1
6373	MESH:D002446	4026	1	1
6374	MESH:D002446	4153	1	1
6375	MESH:D002446	4650	1	0
6376	MESH:D002446	5341	1	1
6377	MESH:D002446	5550	1	1
6378	MESH:D002446	5771	1	1
6379	MESH:D002446	5796	1	1
6380	MESH:D002446	5996	1	1
6381	MESH:D002446	7052	1	0
6382	MESH:D002446	7128	1	0
6383	MESH:D002446	8718	1	0
6384	MESH:D002446	8764	1	1
6385	MESH:D002446	8807	1	0
6386	MESH:D002446	10019	1	1
6387	MESH:D002446	23308	1	1
6388	MESH:D002446	29851	1	0
6389	MESH:D002446	57178	1	1
6390	MESH:D002446	57514	1	0
6391	MESH:D002446	59067	1	0
6392	MESH:D002446	60468	1	1
6393	MESH:D002446	79258	1	1
6394	MESH:D002446	84162	1	0
6395	MESH:D002446	117289	1	1
6396	MESH:D002446	149233	1	0
6397	MESH:D002446	150962	1	1
6398	MESH:D002446	387357	1	1
6399	MESH:D002446	389015	1	1
6400	MESH:D002446	100507436	1	1
6401	MESH:D008180	10	1	0
6402	MESH:D008180	213	1	0
6403	MESH:D008180	306	1	1
6404	MESH:D008180	350	1	1
6405	MESH:D008180	355	1	1
6406	MESH:D008180	356	1	1
6407	MESH:D008180	629	1	0
6408	MESH:D008180	639	1	0
6409	MESH:D008180	640	1	1
6410	MESH:D008180	712	1	1
6411	MESH:D008180	715	1	0
6412	MESH:D008180	716	1	0
6413	MESH:D008180	718	1	0
6414	MESH:D008180	720	1	1
6415	MESH:D008180	721	1	1
6416	MESH:D008180	919	1	1
6417	MESH:D008180	920	1	0
6418	MESH:D008180	925	1	0
6419	MESH:D008180	939	1	0
6420	MESH:D008180	941	1	1
6421	MESH:D008180	958	1	0
6422	MESH:D008180	959	1	0
6423	MESH:D008180	973	1	0
6424	MESH:D008180	1026	1	0
6425	MESH:D008180	1027	1	1
6426	MESH:D008180	1038	1	1
6427	MESH:D008180	1041	1	0
6428	MESH:D008180	1191	1	0
6429	MESH:D008180	1234	1	0
6430	MESH:D008180	1378	1	1
6431	MESH:D008180	1380	1	1
6432	MESH:D008180	1389	1	1
6433	MESH:D008180	1401	1	0
6434	MESH:D008180	1445	1	0
6435	MESH:D008180	1493	1	0
6436	MESH:D008180	1636	1	1
6437	MESH:D008180	1647	1	1
6438	MESH:D008180	1773	1	0
6439	MESH:D008180	1776	1	1
6440	MESH:D008180	2033	1	1
6441	MESH:D008180	2113	1	1
6442	MESH:D008180	2147	1	1
6443	MESH:D008180	2152	1	1
6444	MESH:D008180	2212	1	0
6445	MESH:D008180	2213	1	1
6446	MESH:D008180	2214	1	0
6447	MESH:D008180	2215	1	0
6448	MESH:D008180	2547	1	1
6449	MESH:D008180	2908	1	1
6450	MESH:D008180	3092	1	1
6451	MESH:D008180	3117	1	1
6452	MESH:D008180	3119	1	0
6453	MESH:D008180	3123	1	0
6454	MESH:D008180	3146	1	0
6455	MESH:D008180	3394	1	1
6456	MESH:D008180	3439	1	1
6457	MESH:D008180	3458	1	1
6458	MESH:D008180	3557	1	0
6459	MESH:D008180	3558	1	0
6460	MESH:D008180	3559	1	0
6461	MESH:D008180	3565	1	0
6462	MESH:D008180	3569	1	1
6463	MESH:D008180	3586	1	0
6464	MESH:D008180	3593	1	1
6465	MESH:D008180	3600	1	1
6466	MESH:D008180	3605	1	1
6467	MESH:D008180	3606	1	0
6468	MESH:D008180	3663	1	1
6469	MESH:D008180	3684	1	0
6470	MESH:D008180	3687	1	0
6471	MESH:D008180	3716	1	1
6472	MESH:D008180	3726	1	0
6473	MESH:D008180	4058	1	0
6474	MESH:D008180	4067	1	0
6475	MESH:D008180	4124	1	1
6476	MESH:D008180	4153	1	0
6477	MESH:D008180	4299	1	0
6478	MESH:D008180	4318	1	0
6479	MESH:D008180	4688	1	0
6480	MESH:D008180	4846	1	1
6481	MESH:D008180	5133	1	1
6482	MESH:D008180	5423	1	0
6483	MESH:D008180	5468	1	1
6484	MESH:D008180	5617	1	0
6485	MESH:D008180	5657	1	1
6486	MESH:D008180	5743	1	1
6487	MESH:D008180	5788	1	0
6488	MESH:D008180	6256	1	1
6489	MESH:D008180	6347	1	0
6490	MESH:D008180	6387	1	1
6491	MESH:D008180	6401	1	1
6492	MESH:D008180	6504	1	1
6493	MESH:D008180	6628	1	1
6494	MESH:D008180	6632	1	0
6495	MESH:D008180	6737	1	1
6496	MESH:D008180	6738	1	0
6497	MESH:D008180	6775	1	1
6498	MESH:D008180	7040	1	0
6499	MESH:D008180	7096	1	1
6500	MESH:D008180	7099	1	1
6501	MESH:D008180	7100	1	0
6502	MESH:D008180	7124	1	1
6503	MESH:D008180	7128	1	0
6504	MESH:D008180	7133	1	1
6505	MESH:D008180	7185	1	1
6506	MESH:D008180	7292	1	0
6507	MESH:D008180	7297	1	0
6508	MESH:D008180	7332	1	1
6509	MESH:D008180	7421	1	1
6510	MESH:D008180	7422	1	1
6511	MESH:D008180	8338	1	1
6512	MESH:D008180	8718	1	1
6513	MESH:D008180	8737	1	0
6514	MESH:D008180	8741	1	0
6515	MESH:D008180	9219	1	0
6516	MESH:D008180	9370	1	1
6517	MESH:D008180	10019	1	1
6518	MESH:D008180	10125	1	1
6519	MESH:D008180	10318	1	1
6520	MESH:D008180	10320	1	1
6521	MESH:D008180	10333	1	1
6522	MESH:D008180	10666	1	0
6523	MESH:D008180	10673	1	0
6524	MESH:D008180	10758	1	1
6525	MESH:D008180	11277	1	0
6526	MESH:D008180	22806	1	0
6527	MESH:D008180	22914	1	0
6528	MESH:D008180	23274	1	1
6529	MESH:D008180	23495	1	1
6530	MESH:D008180	25780	1	0
6531	MESH:D008180	26191	1	0
6532	MESH:D008180	50615	1	1
6533	MESH:D008180	50619	1	0
6534	MESH:D008180	50943	1	0
6535	MESH:D008180	51284	1	1
6536	MESH:D008180	54106	1	0
6537	MESH:D008180	54887	1	1
6538	MESH:D008180	54899	1	0
6539	MESH:D008180	55024	1	1
6540	MESH:D008180	55332	1	1
6541	MESH:D008180	57661	1	1
6542	MESH:D008180	57705	1	0
6543	MESH:D008180	59067	1	1
6544	MESH:D008180	64135	1	0
6545	MESH:D008180	64805	1	0
6546	MESH:D008180	79932	1	0
6547	MESH:D008180	81793	1	0
6548	MESH:D008180	83593	1	1
6549	MESH:D008180	84159	1	1
6550	MESH:D008180	115352	1	0
6551	MESH:D008180	121260	1	1
6552	MESH:D008180	149041	1	0
6553	MESH:D008180	149233	1	1
6554	MESH:D008180	151112	1	1
6555	MESH:D008180	221895	1	0
6556	MESH:D012030	70	1	1
6557	MESH:D012030	401	1	1
6558	MESH:D012030	443	1	1
6559	MESH:D012030	558	1	0
6560	MESH:D012030	650	1	0
6561	MESH:D012030	701	1	0
6562	MESH:D012030	776	1	1
6563	MESH:D012030	778	1	0
6564	MESH:D012030	1075	1	1
6565	MESH:D012030	1123	1	0
6566	MESH:D012030	1280	1	1
6567	MESH:D012030	1297	1	1
6568	MESH:D012030	1409	1	1
6569	MESH:D012030	1538	1	0
6570	MESH:D012030	1592	1	0
6571	MESH:D012030	1652	1	0
6572	MESH:D012030	1665	1	0
6573	MESH:D012030	1805	1	1
6574	MESH:D012030	1833	1	1
6575	MESH:D012030	2313	1	1
6576	MESH:D012030	2893	1	1
6577	MESH:D012030	3759	1	1
6578	MESH:D012030	3843	1	0
6579	MESH:D012030	3908	1	1
6580	MESH:D012030	4060	1	0
6581	MESH:D012030	4285	1	1
6582	MESH:D012030	4642	1	0
6583	MESH:D012030	4681	1	1
6584	MESH:D012030	4990	1	1
6585	MESH:D012030	5080	1	1
6586	MESH:D012030	5095	1	0
6587	MESH:D012030	5156	1	0
6588	MESH:D012030	5371	1	1
6589	MESH:D012030	5728	1	1
6590	MESH:D012030	5799	1	0
6591	MESH:D012030	5801	1	1
6592	MESH:D012030	5923	1	1
6593	MESH:D012030	5959	1	1
6594	MESH:D012030	6096	1	0
6595	MESH:D012030	6232	1	1
6596	MESH:D012030	6641	1	0
6597	MESH:D012030	7062	1	0
6598	MESH:D012030	7110	1	1
6599	MESH:D012030	7434	1	1
6600	MESH:D012030	8266	1	0
6601	MESH:D012030	8636	1	1
6602	MESH:D012030	8929	1	1
6603	MESH:D012030	9244	1	1
6604	MESH:D012030	9350	1	0
6605	MESH:D012030	9362	1	0
6606	MESH:D012030	9414	1	1
6607	MESH:D012030	9526	1	1
6608	MESH:D012030	9745	1	1
6609	MESH:D012030	9760	1	0
6610	MESH:D012030	9839	1	0
6611	MESH:D012030	10133	1	1
6612	MESH:D012030	10265	1	1
6613	MESH:D012030	10381	1	1
6614	MESH:D012030	10581	1	1
6615	MESH:D012030	10682	1	1
6616	MESH:D012030	11145	1	1
6617	MESH:D012030	22909	1	1
6618	MESH:D012030	26027	1	1
6619	MESH:D012030	26585	1	1
6620	MESH:D012030	27166	1	1
6621	MESH:D012030	29940	1	0
6622	MESH:D012030	54715	1	1
6623	MESH:D012030	54778	1	0
6624	MESH:D012030	56479	1	0
6625	MESH:D012030	57167	1	1
6626	MESH:D012030	57216	1	1
6627	MESH:D012030	57369	1	0
6628	MESH:D012030	57706	1	1
6629	MESH:D012030	60506	1	1
6630	MESH:D012030	64221	1	1
6631	MESH:D012030	64388	1	0
6632	MESH:D012030	79698	1	1
6633	MESH:D012030	80114	1	0
6634	MESH:D012030	80326	1	1
6635	MESH:D012030	81839	1	1
6636	MESH:D012030	83552	1	1
6637	MESH:D012030	84146	1	0
6638	MESH:D012030	84342	1	1
6639	MESH:D012030	89782	1	1
6640	MESH:D012030	89795	1	0
6641	MESH:D012030	124454	1	1
6642	MESH:D012030	157680	1	1
6643	MESH:D012030	157807	1	1
6644	MESH:D012030	170692	1	0
6645	MESH:D012030	222546	1	1
6646	MESH:D012030	286077	1	1
6647	MESH:D012030	286753	1	0
6648	MESH:D012030	348180	1	1
6649	MESH:D012030	388336	1	0
6650	MESH:D012030	391196	1	1
6651	MESH:D012030	646960	1	1
6652	MESH:D008105	183	1	1
6653	MESH:D008105	213	1	1
6654	MESH:D008105	249	1	0
6655	MESH:D008105	250	1	0
6656	MESH:D008105	251	1	1
